Stand,Stand_Gemeindegrenzen,Gebietstyp_Code,Gebietstyp,Gebiet_Code,Gebiet_Bezeichnung,Total_Abschluss_gymnasial,Total_19_Jahre_alt,Maturitaetsquote_gymnasial
2025-11-27,2015,3,Gemeinde,248,Uitikon,47,133,35.34
2025-11-27,2015,3,Gemeinde,249,Unterengstringen,19,124,15.33
2025-11-27,2015,3,Gemeinde,250,Urdorf,70,385,18.18
2025-11-27,2015,3,Gemeinde,251,Weiningen (ZH),32,203,15.76
2025-11-27,2015,3,Gemeinde,261,Zürich,2351,11493,20.45
2025-11-27,2015,3,Gemeinde,291,Andelfingen,27,146,0.18
2025-11-27,2015,3,Gemeinde,292,Stammheim,27,142,0.19
2025-11-27,2015,3,Gemeinde,293,Wädenswil,201,1015,0.20
2025-11-27,2015,3,Gemeinde,294,Elgg,61,225,0.27
2025-11-27,2015,3,Gemeinde,295,Horgen,142,811,0.18
2025-11-27,2015,3,Gemeinde,296,Illnau-Effretikon,88,634,0.13
2025-11-27,2015,3,Gemeinde,297,Bauma,25,285,8.77
2025-11-27,2015,3,Gemeinde,298,Wiesendangen,52,310,16.78
2025-11-27,2015,6,Raumplanungsregion,101,Zürich,30563,149409,20.45
2025-11-27,2015,6,Raumplanungsregion,102,Glattal,913,6383,14.31
2025-11-27,2015,6,Raumplanungsregion,103,Furttal,138,1465,9.42
2025-11-27,2015,6,Raumplanungsregion,104,Limmattal,459,3486,13.17
2025-11-27,2015,6,Raumplanungsregion,105,Knonaueramt,486,2298,21.14
2025-11-27,2015,6,Raumplanungsregion,106,Zimmerberg,1006,4519,22.26
2025-11-27,2015,6,Raumplanungsregion,107,Pfannenstiel,1402,4314,32.50
2025-11-27,2015,6,Raumplanungsregion,108,Oberland,1181,7197,16.41
2025-11-27,2015,6,Raumplanungsregion,109,Winterthur u.U.,7211,37419,19.27
2025-11-27,2015,6,Raumplanungsregion,110,Weinland,191,1433,13.33
2025-11-27,2015,6,Raumplanungsregion,111,Unterland,651,4947,13.16
2025-11-27,2016,1,Kanton,1,Kanton Zürich,10477,55566,18.85
2025-11-27,2016,2,Bezirk,101,Bezirk Affoltern,505,2282,22.13
2025-11-27,2016,2,Bezirk,102,Bezirk Andelfingen,194,1434,13.52
2025-11-27,2016,2,Bezirk,103,Bezirk Bülach,820,5759,14.23
2025-11-27,2016,2,Bezirk,104,Bezirk Dielsdorf,452,3841,11.77
2025-11-27,2016,2,Bezirk,105,Bezirk Hinwil,647,4213,15.36
2025-11-27,2016,2,Bezirk,106,Bezirk Horgen,1029,4581,22.46
2025-11-27,2016,2,Bezirk,107,Bezirk Meilen,1331,3965,33.57
2025-11-27,2016,2,Bezirk,108,Bezirk Pfäffikon,346,2494,13.87
2025-11-27,2016,2,Bezirk,109,Bezirk Uster,1023,5271,19.41
2025-11-27,2016,2,Bezirk,110,Bezirk Winterthur,1281,6769,18.93
2025-11-27,2016,2,Bezirk,111,Bezirk Dietikon,464,3402,13.64
2025-11-27,2016,2,Bezirk,112,Bezirk Zürich,2385,11555,20.64
2025-11-27,2016,3,Gemeinde,1,Aeugst am Albis,29,98,29.59
2025-11-27,2016,3,Gemeinde,2,Affoltern am Albis,85,552,15.40
2025-11-27,2016,3,Gemeinde,3,Bonstetten,78,219,35.62
2025-11-27,2016,3,Gemeinde,4,Hausen am Albis,31,145,21.38
2025-11-27,2016,3,Gemeinde,5,Hedingen,51,178,28.65
2025-11-27,2016,3,Gemeinde,6,Kappel am Albis,NULL,45,NULL
2025-11-27,2016,3,Gemeinde,7,Knonau,8,104,7.69
2025-11-27,2016,3,Gemeinde,8,Maschwanden,NULL,36,NULL
2025-11-27,2016,3,Gemeinde,9,Mettmenstetten,41,226,18.14
2025-11-27,2016,3,Gemeinde,10,Obfelden,46,232,19.83
2025-11-27,2016,3,Gemeinde,11,Ottenbach,20,120,16.66
2025-11-27,2016,3,Gemeinde,12,Rifferswil,NULL,37,NULL
2025-11-27,2016,3,Gemeinde,13,Stallikon,43,130,33.08
2025-11-27,2016,3,Gemeinde,14,Wettswil am Albis,54,160,33.76
2025-11-27,2016,3,Gemeinde,21,Adlikon,NULL,21,NULL
2025-11-27,2016,3,Gemeinde,22,Benken (ZH),NULL,29,NULL
2025-11-27,2016,3,Gemeinde,23,Berg am Irchel,NULL,28,NULL
2025-11-27,2016,3,Gemeinde,24,Buch am Irchel,NULL,38,NULL
2025-11-27,2016,3,Gemeinde,25,Dachsen,16,110,14.55
2025-11-27,2016,3,Gemeinde,26,Dorf,NULL,43,NULL
2025-11-27,2016,3,Gemeinde,27,Feuerthalen,1,128,0.78
2025-11-27,2016,3,Gemeinde,28,Flaach,11,67,16.42
2025-11-27,2016,3,Gemeinde,29,Flurlingen,5,74,6.76
2025-11-27,2016,3,Gemeinde,30,Andelfingen,17,92,18.48
2025-11-27,2016,3,Gemeinde,31,Henggart,21,113,18.58
2025-11-27,2016,3,Gemeinde,32,Humlikon,NULL,33,NULL
2025-11-27,2016,3,Gemeinde,33,Kleinandelfingen,18,94,19.15
2025-11-27,2016,3,Gemeinde,34,Laufen-Uhwiesen,2,70,2.86
2025-11-27,2016,3,Gemeinde,35,Marthalen,12,106,11.32
2025-11-27,2016,3,Gemeinde,36,Oberstammheim,NULL,50,NULL
2025-11-27,2016,3,Gemeinde,37,Ossingen,11,67,16.42
2025-11-27,2016,3,Gemeinde,38,Rheinau,12,69,17.39
2025-11-27,2016,3,Gemeinde,39,Thalheim an der Thur,NULL,40,NULL
2025-11-27,2016,3,Gemeinde,40,Trüllikon,NULL,32,NULL
2025-11-27,2016,3,Gemeinde,41,Truttikon,NULL,27,NULL
2025-11-27,2016,3,Gemeinde,42,Unterstammheim,11,56,19.64
2025-11-27,2016,3,Gemeinde,43,Volken,NULL,9,NULL
2025-11-27,2016,3,Gemeinde,44,Waltalingen,NULL,38,NULL
2025-11-27,2016,3,Gemeinde,51,Bachenbülach,30,170,17.65
2025-11-27,2016,3,Gemeinde,52,Bassersdorf,71,494,14.37
2025-11-27,2016,3,Gemeinde,53,Bülach,133,798,16.67
2025-11-27,2016,3,Gemeinde,54,Dietlikon,29,282,10.28
2025-11-27,2016,3,Gemeinde,55,Eglisau,49,223,21.98
2025-11-27,2016,3,Gemeinde,56,Embrach,47,399,11.78
2025-11-27,2016,3,Gemeinde,57,Freienstein-Teufen,17,111,15.31
2025-11-27,2016,3,Gemeinde,58,Glattfelden,38,233,16.31
2025-11-27,2016,3,Gemeinde,59,Hochfelden,18,93,19.35
2025-11-27,2016,3,Gemeinde,60,Höri,5,146,3.42
2025-11-27,2016,3,Gemeinde,61,Hüntwangen,NULL,46,NULL
2025-11-27,2016,3,Gemeinde,62,Kloten,74,691,10.71
2025-11-27,2016,3,Gemeinde,63,Lufingen,12,82,14.63
2025-11-27,2016,3,Gemeinde,64,Nürensdorf,55,227,24.23
2025-11-27,2016,3,Gemeinde,65,Oberembrach,NULL,48,NULL
2025-11-27,2016,3,Gemeinde,66,Opfikon,44,575,7.65
2025-11-27,2016,3,Gemeinde,67,Rafz,36,227,15.86
2025-11-27,2016,3,Gemeinde,68,Rorbas,15,129,11.63
2025-11-27,2016,3,Gemeinde,69,Wallisellen,78,551,14.16
2025-11-27,2016,3,Gemeinde,70,Wasterkingen,NULL,22,NULL
2025-11-27,2016,3,Gemeinde,71,Wil (ZH),16,59,27.12
2025-11-27,2016,3,Gemeinde,72,Winkel,38,153,24.84
2025-11-27,2016,3,Gemeinde,81,Bachs,NULL,20,NULL
2025-11-27,2016,3,Gemeinde,82,Boppelsen,11,55,20.00
2025-11-27,2016,3,Gemeinde,83,Buchs (ZH),37,287,12.90
2025-11-27,2016,3,Gemeinde,84,Dällikon,12,166,7.23
2025-11-27,2016,3,Gemeinde,85,Dänikon,8,82,9.76
2025-11-27,2016,3,Gemeinde,86,Dielsdorf,17,246,6.91
2025-11-27,2016,3,Gemeinde,87,Hüttikon,NULL,24,NULL
2025-11-27,2016,3,Gemeinde,88,Neerach,21,110,19.09
2025-11-27,2016,3,Gemeinde,89,Niederglatt,26,233,11.16
2025-11-27,2016,3,Gemeinde,90,Niederhasli,49,474,10.34
2025-11-27,2016,3,Gemeinde,91,Niederweningen,32,164,19.51
2025-11-27,2016,3,Gemeinde,92,Oberglatt,27,329,8.20
2025-11-27,2016,3,Gemeinde,93,Oberweningen,20,89,22.47
2025-11-27,2016,3,Gemeinde,94,Otelfingen,21,119,17.65
2025-11-27,2016,3,Gemeinde,95,Regensberg,NULL,9,NULL
2025-11-27,2016,3,Gemeinde,96,Regensdorf,74,727,10.18
2025-11-27,2016,3,Gemeinde,97,Rümlang,31,316,9.81
2025-11-27,2016,3,Gemeinde,98,Schleinikon,9,53,16.98
2025-11-27,2016,3,Gemeinde,99,Schöfflisdorf,11,63,17.46
2025-11-27,2016,3,Gemeinde,100,Stadel,15,94,15.96
2025-11-27,2016,3,Gemeinde,101,Steinmaur,19,123,15.44
2025-11-27,2016,3,Gemeinde,102,Weiach,6,58,10.34
2025-11-27,2016,3,Gemeinde,111,Bäretswil,34,236,14.41
2025-11-27,2016,3,Gemeinde,112,Bubikon,62,309,20.06
2025-11-27,2016,3,Gemeinde,113,Dürnten,53,362,14.64
2025-11-27,2016,3,Gemeinde,114,Fischenthal,4,106,3.77
2025-11-27,2016,3,Gemeinde,115,Gossau (ZH),88,454,19.38
2025-11-27,2016,3,Gemeinde,116,Grüningen,23,137,16.79
2025-11-27,2016,3,Gemeinde,117,Hinwil,74,506,14.62
2025-11-27,2016,3,Gemeinde,118,Rüti (ZH),76,557,13.65
2025-11-27,2016,3,Gemeinde,119,Seegräben,14,56,25.00
2025-11-27,2016,3,Gemeinde,120,Wald (ZH),46,434,10.60
2025-11-27,2016,3,Gemeinde,121,Wetzikon (ZH),173,1056,16.39
2025-11-27,2016,3,Gemeinde,131,Adliswil,122,636,19.18
2025-11-27,2016,3,Gemeinde,132,Hirzel,17,107,15.89
2025-11-27,2016,3,Gemeinde,133,Horgen,140,715,19.58
2025-11-27,2016,3,Gemeinde,134,Hütten,7,62,11.29
2025-11-27,2016,3,Gemeinde,135,Kilchberg (ZH),96,247,38.87
2025-11-27,2016,3,Gemeinde,136,Langnau am Albis,58,296,19.59
2025-11-27,2016,3,Gemeinde,137,Oberrieden,64,193,33.16
2025-11-27,2016,3,Gemeinde,138,Richterswil,100,578,17.31
2025-11-27,2016,3,Gemeinde,139,Rüschlikon,60,197,30.45
2025-11-27,2016,3,Gemeinde,140,Schönenberg (ZH),13,101,12.87
2025-11-27,2016,3,Gemeinde,141,Thalwil,168,570,29.47
2025-11-27,2016,3,Gemeinde,142,Wädenswil,184,879,20.94
2025-11-27,2016,3,Gemeinde,151,Erlenbach (ZH),106,226,46.91
2025-11-27,2016,3,Gemeinde,152,Herrliberg,107,254,42.12
2025-11-27,2016,3,Gemeinde,153,Hombrechtikon,67,361,18.56
2025-11-27,2016,3,Gemeinde,154,Küsnacht (ZH),208,483,43.07
2025-11-27,2016,3,Gemeinde,155,Männedorf,128,431,29.70
2025-11-27,2016,3,Gemeinde,156,Meilen,191,510,37.45
2025-11-27,2016,3,Gemeinde,157,Oetwil am See,23,216,10.65
2025-11-27,2016,3,Gemeinde,158,Stäfa,163,576,28.30
2025-11-27,2016,3,Gemeinde,159,Uetikon am See,96,304,31.58
2025-11-27,2016,3,Gemeinde,160,Zumikon,68,192,35.42
2025-11-27,2016,3,Gemeinde,161,Zollikon,174,412,42.23
2025-11-27,2016,3,Gemeinde,172,Fehraltorf,37,259,14.29
2025-11-27,2016,3,Gemeinde,173,Hittnau,17,181,9.39
2025-11-27,2016,3,Gemeinde,176,Lindau,25,244,10.25
2025-11-27,2016,3,Gemeinde,177,Pfäffikon,71,439,16.18
2025-11-27,2016,3,Gemeinde,178,Russikon,35,163,21.47
2025-11-27,2016,3,Gemeinde,180,Weisslingen,29,146,19.86
2025-11-27,2016,3,Gemeinde,181,Wila,10,105,9.52
2025-11-27,2016,3,Gemeinde,182,Wildberg,NULL,48,NULL
2025-11-27,2016,3,Gemeinde,191,Dübendorf,122,943,12.93
2025-11-27,2016,3,Gemeinde,192,Egg,111,408,27.21
2025-11-27,2016,3,Gemeinde,193,Fällanden,71,313,22.68
2025-11-27,2016,3,Gemeinde,194,Greifensee,77,244,31.56
2025-11-27,2016,3,Gemeinde,195,Maur,137,442,31.00
2025-11-27,2016,3,Gemeinde,196,Mönchaltorf,31,129,24.04
2025-11-27,2016,3,Gemeinde,197,Schwerzenbach,39,187,20.86
2025-11-27,2016,3,Gemeinde,198,Uster,284,1394,20.38
2025-11-27,2016,3,Gemeinde,199,Volketswil,93,828,11.23
2025-11-27,2016,3,Gemeinde,200,Wangen-Brüttisellen,58,383,15.14
2025-11-27,2016,3,Gemeinde,211,Altikon,NULL,28,NULL
2025-11-27,2016,3,Gemeinde,213,Brütten,23,105,21.90
2025-11-27,2016,3,Gemeinde,214,Dägerlen,NULL,44,NULL
2025-11-27,2016,3,Gemeinde,215,Dättlikon,NULL,27,NULL
2025-11-27,2016,3,Gemeinde,216,Dinhard,12,61,19.67
2025-11-27,2016,3,Gemeinde,217,Elgg,48,198,24.24
2025-11-27,2016,3,Gemeinde,218,Ellikon an der Thur,NULL,40,NULL
2025-11-27,2016,3,Gemeinde,219,Elsau,32,163,19.63
2025-11-27,2016,3,Gemeinde,220,Hagenbuch,5,57,8.77
2025-11-27,2016,3,Gemeinde,221,Hettlingen,70,175,40.00
2025-11-27,2016,3,Gemeinde,222,Hofstetten (ZH),NULL,30,NULL
2025-11-27,2016,3,Gemeinde,223,Neftenbach,44,266,16.54
2025-11-27,2016,3,Gemeinde,224,Pfungen,17,157,10.83
2025-11-27,2016,3,Gemeinde,225,Rickenbach (ZH),18,112,16.07
2025-11-27,2016,3,Gemeinde,226,Schlatt (ZH),NULL,30,NULL
2025-11-27,2016,3,Gemeinde,227,Seuzach,53,321,16.51
2025-11-27,2016,3,Gemeinde,228,Turbenthal,20,232,8.62
2025-11-27,2016,3,Gemeinde,230,Winterthur,818,4198,19.49
2025-11-27,2016,3,Gemeinde,231,Zell (ZH),22,214,10.28
2025-11-27,2016,3,Gemeinde,241,Aesch (ZH),NULL,37,NULL
2025-11-27,2016,3,Gemeinde,242,Birmensdorf (ZH),45,207,21.74
2025-11-27,2016,3,Gemeinde,243,Dietikon,96,1098,8.74
2025-11-27,2016,3,Gemeinde,244,Geroldswil,22,173,12.72
2025-11-27,2016,3,Gemeinde,245,Oberengstringen,32,247,12.96
2025-11-27,2016,3,Gemeinde,246,Oetwil an der Limmat,23,90,25.55
2025-11-27,2016,3,Gemeinde,247,Schlieren,62,697,8.89
2025-11-27,2016,3,Gemeinde,248,Uitikon,49,129,37.98
2025-11-27,2016,3,Gemeinde,249,Unterengstringen,24,128,18.75
2025-11-27,2016,3,Gemeinde,250,Urdorf,72,389,18.51
2025-11-27,2016,3,Gemeinde,251,Weiningen (ZH),29,207,14.01
2025-11-27,2016,3,Gemeinde,261,Zürich,2385,11555,20.64
2025-11-27,2016,3,Gemeinde,291,Andelfingen,30,146,0.21
2025-11-27,2016,3,Gemeinde,292,Stammheim,21,144,0.15
2025-11-27,2016,3,Gemeinde,293,Wädenswil,204,1042,0.20
2025-11-27,2016,3,Gemeinde,294,Elgg,56,228,0.24
2025-11-27,2016,3,Gemeinde,295,Horgen,157,822,0.19
2025-11-27,2016,3,Gemeinde,296,Illnau-Effretikon,89,630,14.12
2025-11-27,2016,3,Gemeinde,297,Bauma,24,279,8.61
2025-11-27,2016,3,Gemeinde,298,Wiesendangen,65,311,20.90
2025-11-27,2016,6,Raumplanungsregion,101,Zürich,31005,150215,20.64
2025-11-27,2016,6,Raumplanungsregion,102,Glattal,979,6476,15.12
2025-11-27,2016,6,Raumplanungsregion,103,Furttal,164,1460,11.23
2025-11-27,2016,6,Raumplanungsregion,104,Limmattal,464,3402,13.64
2025-11-27,2016,6,Raumplanungsregion,105,Knonaueramt,505,2282,22.13
2025-11-27,2016,6,Raumplanungsregion,106,Zimmerberg,1029,4581,22.46
2025-11-27,2016,6,Raumplanungsregion,107,Pfannenstiel,1442,4373,32.98
2025-11-27,2016,6,Raumplanungsregion,108,Oberland,1165,7210,16.16
2025-11-27,2016,6,Raumplanungsregion,109,Winterthur u.U.,7150,37175,19.23
2025-11-27,2016,6,Raumplanungsregion,110,Weinland,194,1434,13.52
2025-11-27,2016,6,Raumplanungsregion,111,Unterland,726,5004,14.51
2025-11-27,2017,1,Kanton,1,Kanton Zürich,10488,55876,18.77
2025-11-27,2017,2,Bezirk,101,Bezirk Affoltern,491,2273,21.60
2025-11-27,2017,2,Bezirk,102,Bezirk Andelfingen,188,1419,13.25
2025-11-27,2017,2,Bezirk,103,Bezirk Bülach,813,5778,14.07
2025-11-27,2017,2,Bezirk,104,Bezirk Dielsdorf,465,3918,11.87
2025-11-27,2017,2,Bezirk,105,Bezirk Hinwil,644,4195,15.35
2025-11-27,2017,2,Bezirk,106,Bezirk Horgen,1015,4697,21.61
2025-11-27,2017,2,Bezirk,107,Bezirk Meilen,1336,4063,32.88
2025-11-27,2017,2,Bezirk,108,Bezirk Pfäffikon,371,2503,14.82
2025-11-27,2017,2,Bezirk,109,Bezirk Uster,1078,5260,20.49
2025-11-27,2017,2,Bezirk,110,Bezirk Winterthur,1261,6744,18.70
2025-11-27,2017,2,Bezirk,111,Bezirk Dietikon,437,3411,12.82
2025-11-27,2017,2,Bezirk,112,Bezirk Zürich,2389,11615,20.57
2025-11-27,2017,3,Gemeinde,1,Aeugst am Albis,31,90,34.44
2025-11-27,2017,3,Gemeinde,2,Affoltern am Albis,79,525,15.04
2025-11-27,2017,3,Gemeinde,3,Bonstetten,73,223,32.74
2025-11-27,2017,3,Gemeinde,4,Hausen am Albis,30,171,17.54
2025-11-27,2017,3,Gemeinde,5,Hedingen,50,167,29.94
2025-11-27,2017,3,Gemeinde,6,Kappel am Albis,3,52,5.77
2025-11-27,2017,3,Gemeinde,7,Knonau,8,93,8.60
2025-11-27,2017,3,Gemeinde,8,Maschwanden,NULL,33,NULL
2025-11-27,2017,3,Gemeinde,9,Mettmenstetten,44,219,20.09
2025-11-27,2017,3,Gemeinde,10,Obfelden,40,233,17.17
2025-11-27,2017,3,Gemeinde,11,Ottenbach,19,120,15.83
2025-11-27,2017,3,Gemeinde,12,Rifferswil,NULL,38,NULL
2025-11-27,2017,3,Gemeinde,13,Stallikon,40,136,29.42
2025-11-27,2017,3,Gemeinde,14,Wettswil am Albis,56,173,32.37
2025-11-27,2017,3,Gemeinde,21,Adlikon,NULL,17,NULL
2025-11-27,2017,3,Gemeinde,22,Benken (ZH),NULL,32,NULL
2025-11-27,2017,3,Gemeinde,23,Berg am Irchel,NULL,25,NULL
2025-11-27,2017,3,Gemeinde,24,Buch am Irchel,NULL,32,NULL
2025-11-27,2017,3,Gemeinde,25,Dachsen,13,102,12.74
2025-11-27,2017,3,Gemeinde,26,Dorf,NULL,37,NULL
2025-11-27,2017,3,Gemeinde,27,Feuerthalen,1,126,0.79
2025-11-27,2017,3,Gemeinde,28,Flaach,9,63,14.28
2025-11-27,2017,3,Gemeinde,29,Flurlingen,5,71,7.04
2025-11-27,2017,3,Gemeinde,30,Andelfingen,13,85,15.29
2025-11-27,2017,3,Gemeinde,31,Henggart,22,125,17.60
2025-11-27,2017,3,Gemeinde,32,Humlikon,NULL,32,NULL
2025-11-27,2017,3,Gemeinde,33,Kleinandelfingen,19,99,19.19
2025-11-27,2017,3,Gemeinde,34,Laufen-Uhwiesen,3,71,4.23
2025-11-27,2017,3,Gemeinde,35,Marthalen,12,102,11.76
2025-11-27,2017,3,Gemeinde,36,Oberstammheim,NULL,43,NULL
2025-11-27,2017,3,Gemeinde,37,Ossingen,12,77,15.59
2025-11-27,2017,3,Gemeinde,38,Rheinau,13,65,20.00
2025-11-27,2017,3,Gemeinde,39,Thalheim an der Thur,NULL,47,NULL
2025-11-27,2017,3,Gemeinde,40,Trüllikon,NULL,32,NULL
2025-11-27,2017,3,Gemeinde,41,Truttikon,NULL,29,NULL
2025-11-27,2017,3,Gemeinde,42,Unterstammheim,7,58,12.07
2025-11-27,2017,3,Gemeinde,43,Volken,NULL,10,NULL
2025-11-27,2017,3,Gemeinde,44,Waltalingen,NULL,39,NULL
2025-11-27,2017,3,Gemeinde,51,Bachenbülach,29,173,16.76
2025-11-27,2017,3,Gemeinde,52,Bassersdorf,73,515,14.17
2025-11-27,2017,3,Gemeinde,53,Bülach,125,804,15.55
2025-11-27,2017,3,Gemeinde,54,Dietlikon,43,299,14.38
2025-11-27,2017,3,Gemeinde,55,Eglisau,43,222,19.37
2025-11-27,2017,3,Gemeinde,56,Embrach,52,383,13.57
2025-11-27,2017,3,Gemeinde,57,Freienstein-Teufen,20,115,17.39
2025-11-27,2017,3,Gemeinde,58,Glattfelden,36,226,15.92
2025-11-27,2017,3,Gemeinde,59,Hochfelden,16,92,17.39
2025-11-27,2017,3,Gemeinde,60,Höri,8,138,5.80
2025-11-27,2017,3,Gemeinde,61,Hüntwangen,NULL,43,NULL
2025-11-27,2017,3,Gemeinde,62,Kloten,69,720,9.59
2025-11-27,2017,3,Gemeinde,63,Lufingen,14,85,16.47
2025-11-27,2017,3,Gemeinde,64,Nürensdorf,47,231,20.35
2025-11-27,2017,3,Gemeinde,65,Oberembrach,NULL,45,NULL
2025-11-27,2017,3,Gemeinde,66,Opfikon,45,578,7.79
2025-11-27,2017,3,Gemeinde,67,Rafz,40,224,17.86
2025-11-27,2017,3,Gemeinde,68,Rorbas,13,123,10.57
2025-11-27,2017,3,Gemeinde,69,Wallisellen,65,515,12.62
2025-11-27,2017,3,Gemeinde,70,Wasterkingen,NULL,19,NULL
2025-11-27,2017,3,Gemeinde,71,Wil (ZH),18,58,31.03
2025-11-27,2017,3,Gemeinde,72,Winkel,41,170,24.12
2025-11-27,2017,3,Gemeinde,81,Bachs,NULL,23,NULL
2025-11-27,2017,3,Gemeinde,82,Boppelsen,14,55,25.45
2025-11-27,2017,3,Gemeinde,83,Buchs (ZH),37,277,13.36
2025-11-27,2017,3,Gemeinde,84,Dällikon,12,175,6.86
2025-11-27,2017,3,Gemeinde,85,Dänikon,10,82,12.20
2025-11-27,2017,3,Gemeinde,86,Dielsdorf,22,243,9.06
2025-11-27,2017,3,Gemeinde,87,Hüttikon,NULL,24,NULL
2025-11-27,2017,3,Gemeinde,88,Neerach,20,110,18.18
2025-11-27,2017,3,Gemeinde,89,Niederglatt,25,240,10.42
2025-11-27,2017,3,Gemeinde,90,Niederhasli,50,474,10.55
2025-11-27,2017,3,Gemeinde,91,Niederweningen,36,171,21.05
2025-11-27,2017,3,Gemeinde,92,Oberglatt,29,332,8.73
2025-11-27,2017,3,Gemeinde,93,Oberweningen,15,103,14.56
2025-11-27,2017,3,Gemeinde,94,Otelfingen,22,116,18.97
2025-11-27,2017,3,Gemeinde,95,Regensberg,NULL,14,NULL
2025-11-27,2017,3,Gemeinde,96,Regensdorf,74,766,9.66
2025-11-27,2017,3,Gemeinde,97,Rümlang,30,317,9.46
2025-11-27,2017,3,Gemeinde,98,Schleinikon,8,53,15.10
2025-11-27,2017,3,Gemeinde,99,Schöfflisdorf,10,66,15.15
2025-11-27,2017,3,Gemeinde,100,Stadel,15,96,15.62
2025-11-27,2017,3,Gemeinde,101,Steinmaur,22,122,18.03
2025-11-27,2017,3,Gemeinde,102,Weiach,5,59,8.47
2025-11-27,2017,3,Gemeinde,111,Bäretswil,36,219,16.44
2025-11-27,2017,3,Gemeinde,112,Bubikon,64,311,20.58
2025-11-27,2017,3,Gemeinde,113,Dürnten,53,353,15.01
2025-11-27,2017,3,Gemeinde,114,Fischenthal,3,112,2.68
2025-11-27,2017,3,Gemeinde,115,Gossau (ZH),94,469,20.05
2025-11-27,2017,3,Gemeinde,116,Grüningen,23,142,16.20
2025-11-27,2017,3,Gemeinde,117,Hinwil,64,499,12.82
2025-11-27,2017,3,Gemeinde,118,Rüti (ZH),74,531,13.94
2025-11-27,2017,3,Gemeinde,119,Seegräben,16,55,29.09
2025-11-27,2017,3,Gemeinde,120,Wald (ZH),43,417,10.31
2025-11-27,2017,3,Gemeinde,121,Wetzikon (ZH),174,1087,16.01
2025-11-27,2017,3,Gemeinde,131,Adliswil,123,634,19.40
2025-11-27,2017,3,Gemeinde,132,Hirzel,16,104,15.38
2025-11-27,2017,3,Gemeinde,133,Horgen,140,763,18.35
2025-11-27,2017,3,Gemeinde,134,Hütten,6,56,10.71
2025-11-27,2017,3,Gemeinde,135,Kilchberg (ZH),102,278,36.69
2025-11-27,2017,3,Gemeinde,136,Langnau am Albis,67,306,21.89
2025-11-27,2017,3,Gemeinde,137,Oberrieden,65,201,32.34
2025-11-27,2017,3,Gemeinde,138,Richterswil,91,577,15.77
2025-11-27,2017,3,Gemeinde,139,Rüschlikon,56,201,27.87
2025-11-27,2017,3,Gemeinde,140,Schönenberg (ZH),13,103,12.62
2025-11-27,2017,3,Gemeinde,141,Thalwil,166,596,27.85
2025-11-27,2017,3,Gemeinde,142,Wädenswil,170,878,19.36
2025-11-27,2017,3,Gemeinde,151,Erlenbach (ZH),107,243,44.03
2025-11-27,2017,3,Gemeinde,152,Herrliberg,122,272,44.85
2025-11-27,2017,3,Gemeinde,153,Hombrechtikon,71,352,20.17
2025-11-27,2017,3,Gemeinde,154,Küsnacht (ZH),189,483,39.13
2025-11-27,2017,3,Gemeinde,155,Männedorf,143,452,31.63
2025-11-27,2017,3,Gemeinde,156,Meilen,180,535,33.64
2025-11-27,2017,3,Gemeinde,157,Oetwil am See,27,213,12.68
2025-11-27,2017,3,Gemeinde,158,Stäfa,175,595,29.41
2025-11-27,2017,3,Gemeinde,159,Uetikon am See,85,312,27.24
2025-11-27,2017,3,Gemeinde,160,Zumikon,73,192,38.02
2025-11-27,2017,3,Gemeinde,161,Zollikon,164,414,39.62
2025-11-27,2017,3,Gemeinde,172,Fehraltorf,31,241,12.86
2025-11-27,2017,3,Gemeinde,173,Hittnau,16,176,9.09
2025-11-27,2017,3,Gemeinde,176,Lindau,28,275,10.18
2025-11-27,2017,3,Gemeinde,177,Pfäffikon,80,464,17.25
2025-11-27,2017,3,Gemeinde,178,Russikon,35,151,23.18
2025-11-27,2017,3,Gemeinde,180,Weisslingen,34,151,22.52
2025-11-27,2017,3,Gemeinde,181,Wila,11,98,11.22
2025-11-27,2017,3,Gemeinde,182,Wildberg,NULL,40,NULL
2025-11-27,2017,3,Gemeinde,191,Dübendorf,138,969,14.24
2025-11-27,2017,3,Gemeinde,192,Egg,108,406,26.60
2025-11-27,2017,3,Gemeinde,193,Fällanden,76,310,24.52
2025-11-27,2017,3,Gemeinde,194,Greifensee,78,231,33.77
2025-11-27,2017,3,Gemeinde,195,Maur,155,439,35.31
2025-11-27,2017,3,Gemeinde,196,Mönchaltorf,36,136,26.47
2025-11-27,2017,3,Gemeinde,197,Schwerzenbach,40,185,21.62
2025-11-27,2017,3,Gemeinde,198,Uster,291,1380,21.09
2025-11-27,2017,3,Gemeinde,199,Volketswil,98,826,11.87
2025-11-27,2017,3,Gemeinde,200,Wangen-Brüttisellen,58,378,15.34
2025-11-27,2017,3,Gemeinde,211,Altikon,NULL,25,NULL
2025-11-27,2017,3,Gemeinde,213,Brütten,24,92,26.09
2025-11-27,2017,3,Gemeinde,214,Dägerlen,NULL,45,NULL
2025-11-27,2017,3,Gemeinde,215,Dättlikon,NULL,24,NULL
2025-11-27,2017,3,Gemeinde,216,Dinhard,10,62,16.13
2025-11-27,2017,3,Gemeinde,217,Elgg,43,196,21.94
2025-11-27,2017,3,Gemeinde,218,Ellikon an der Thur,NULL,45,NULL
2025-11-27,2017,3,Gemeinde,219,Elsau,36,170,21.18
